accession,frozen_rank,rank,score
A0ABM6UUX5,346,153,0.808498000000
A0AAV3B8C2,414,154,0.808372000000
A0A6M3G8B9,141,155,0.808337000000
A0A0H3NP24,113,156,0.808167000000
A0AAX4Q2U9,102,157,0.808131000000
A0AAE9FUR5,18,158,0.807854000000
F4N731,249,159,0.807787000000
A0AB73Q5E6,636,160,0.807773000000
A0A0H2Y6N9,516,161,0.807462000000
A0A449C4D0,97,162,0.807439000000
A0ABM5SPQ0,630,163,0.807420000000
A0ABM7AGN3,417,164,0.807405000000
A0AA36LLT8,335,165,0.807317000000
A0AAW7K4V6,672,166,0.807262000000
A0A0T9QEH2,712,167,0.807191000000
A0AAE6YPH1,122,168,0.807086000000
A0AA90XTS9,560,169,0.807031000000
A0ABX6F9M0,558,170,0.806978000000
A0A0T9QCY7,585,171,0.806578000000
A1JND9,296,172,0.806319000000
A0A208ZSS5,568,173,0.806317000000
A0A7U0ASF4,280,174,0.806131000000
A0A449C5Q6,30,175,0.806089000000
A0ABN4CQH5,635,176,0.806044000000
A0A380Q9X7,490,177,0.805984000000
A0A209AAW7,627,178,0.805965000000
A0A0T9KLZ3,697,179,0.805945000000
A0ABM5UH09,651,180,0.805825000000
F4N2J8,34,181,0.805781000000
A0ABM9SWE1,688,182,0.805753000000
A0AAE9FKC7,134,183,0.805712000000
A0ABM9TCZ7,333,184,0.805590000000
A0ABN4F8Y2,559,185,0.805527000000
A0AA44CMJ6,609,186,0.805507000000
A0A380PUP1,748,187,0.805198000000
A0A9P1V3L8,300,188,0.805157000000
A0A0B5A4Q9,50,189,0.805151000000
A0ABP2E2L7,606,190,0.805127000000
S5M7B3,127,191,0.805101000000
A0ABM9SY22,578,192,0.805016000000
A0AAX4Q2X2,80,193,0.804837000000
A0A0G2PMY8,43,194,0.804689000000
A0A0T9PR46,310,195,0.804634000000
A0ABP1YVJ3,536,196,0.804486000000
A0A0H5HAG0,266,197,0.804456000000
A0A3B8DLI7,114,198,0.804410000000
A0ABM9TKC9,717,199,0.804409000000
A0A0T9QWS2,720,200,0.804395000000
A0AA36PLD9,550,201,0.804212000000
A0A0T9RLS7,725,202,0.804037000000
A0ABM9SIR4,255,203,0.803891000000
A0A0H5G2H5,272,204,0.803879000000
A0ABN4CUU3,777,205,0.803815000000
A0A449C608,128,206,0.803707000000
A0AB73PN87,663,207,0.803556000000
A0ABN4FAB0,528,208,0.802991000000
A0A0H3NKM1,13,209,0.802938000000
I7J3Y3,161,210,0.802906000000
A0A380QB56,681,211,0.802820000000
A0A0T9TRC6,362,212,0.802738000000
A0A0U1HX05,593,213,0.802439000000
A0ABM5PZP9,657,214,0.802385000000
A0ABW9ETP1,616,215,0.802372000000
A0A380PP39,460,216,0.802328000000
A0ABM9SIJ1,292,217,0.802309000000
B6CGX2,581,218,0.802212000000
A0A7D3QKS7,163,219,0.802068000000
A0A2C9CZQ3,156,220,0.801946000000
A0A0T7PAK2,297,221,0.801900000000
A0ABM9Y7W9,607,222,0.801764000000
A0A380QV68,680,223,0.801751000000
Q66CW3,668,224,0.801615000000
A0ABM9XWV8,356,225,0.801456000000
A1JNA9,226,226,0.801437000000
A0AAE7PDK2,73,227,0.801036000000
A0ABM9ST81,645,228,0.800970000000
A0AA36LM41,678,229,0.800912000000
A0ABP1ZLC4,546,230,0.800801000000
A0A2G4U6E8,554,231,0.800767000000
I7LHK5,26,232,0.800622000000
A0AAW7JSQ1,449,233,0.800589000000
A0A0T9RLY2,690,234,0.800563000000
A0ABP1Y7W3,465,235,0.800546000000
A0ABN4F2B0,706,236,0.800390000000
A0ABP1YWJ1,478,237,0.799990000000
A0A380PNL7,710,238,0.799923000000
A0A0T9KM71,542,239,0.799894000000
A0A0U1HXL6,735,240,0.799855000000
A0A9P1PUD9,287,241,0.799764000000
A0A0T9UMT9,727,242,0.799736000000
A0A1V0DXR4,176,243,0.799550000000
A0ABM5SKZ0,590,244,0.799183000000
A0AAE9FQ04,125,245,0.799165000000
A0A0T9KKM2,656,246,0.799127000000
A0ABR4W4S9,548,247,0.799071000000
A0A0T9TSE5,764,248,0.799055000000
A0ABP1Y4A2,682,249,0.798996000000
A0ABN4H4Y5,624,250,0.798980000000
S5MRA5,49,251,0.798903000000
A0A380QJL7,621,252,0.798889000000
A0ABP1ZEA7,526,253,0.798769000000
A0AAE9FRD5,155,254,0.798743000000
A0AB72ZFA0,765,255,0.798677000000
A0A857F2M2,539,256,0.798539000000
A0A380QDK2,641,257,0.798423000000
I7LF14,170,258,0.798380000000
Q7CIG2,642,259,0.798299000000
A0AA36LPU1,349,260,0.798221000000
A0AAX4M7M8,110,261,0.798219000000
A0A0T9P2Y6,676,262,0.798166000000
A0A449C555,39,263,0.798143000000
A0A449C532,167,264,0.798086000000
A0AAE9FRR2,123,265,0.797813000000
A0AAE9FSV4,215,266,0.797794000000
A0A449C4X7,147,267,0.797681000000
A0A2G4U3T2,734,268,0.797616000000
A0A0H3B3D7,363,269,0.797606000000
A0ABP1YU19,743,270,0.797581000000
A0A208ZSG3,429,271,0.797419000000
A0AAV3BFT4,632,272,0.797189000000
A0ABX6F8L7,584,273,0.797078000000
A0A0T9UVW1,652,274,0.797028000000
S5M7K0,190,275,0.797007000000
A0AAE7S224,194,276,0.796995000000
A0A0B5A4M1,185,277,0.796933000000
A0ABM9XX67,655,278,0.796925000000
A0ABM9TW88,603,279,0.796789000000
A0ABM9SSJ6,674,280,0.796783000000
A0ABP1Z8M7,640,281,0.796763000000
A0ABR4W6F7,515,282,0.796541000000
A0A0T9KXM0,563,283,0.796517000000
A0ABM6BR49,756,284,0.796461000000
A0A7T9XU28,278,285,0.796376000000
A0ABM5Q1D7,639,286,0.796277000000
A0A3B8DL36,171,287,0.796249000000
A0A380PUT3,427,288,0.796194000000
A0AA44CKU8,776,289,0.796027000000
A0A208ZGJ5,695,290,0.795905000000
A0A2R4NRD1,713,291,0.795746000000
Q858U5,24,292,0.795734000000
A0A0H5LRI4,731,293,0.795727000000
A0AAE9JYN2,225,294,0.795655000000
A0AAV3BAT5,407,295,0.795622000000
A0A0T9JTR0,775,296,0.795536000000
A0AB72ZRU6,661,297,0.795372000000
A0A0T7PAJ5,283,298,0.795211000000
A0A0H5H701,305,299,0.795068000000
A0ABN4PP01,728,300,0.795019000000
A0A0T9QDB9,605,301,0.794981000000
A0AA36LIH7,562,302,0.794713000000
A0A0T9PR09,575,303,0.794608000000
A0AAX4Q195,130,304,0.794384000000
A0A7U4K0B3,62,305,0.794108000000
A0AA44CIT3,687,306,0.793984000000
A0ABW9EZ05,746,307,0.793884000000
A0AB73Q6N8,715,308,0.793883000000
A0A449C3U4,52,309,0.793782000000
A0AB73PI84,339,310,0.793742000000
A0A0T9RKV0,701,311,0.793656000000
A0ABX5R0C5,355,312,0.793645000000
A0ABM7ANH7,699,313,0.793555000000
A0A0H3B6N5,334,314,0.793495000000
A0ABM6BJY1,587,315,0.793308000000
A0ABW9EY82,608,316,0.793304000000
A0ABM5U8N9,549,317,0.793296000000
A0A380PQB1,358,318,0.793217000000
A0AA90XYJ4,611,319,0.793201000000
A0AA90XZS1,394,320,0.793166000000
Q66BC6,633,321,0.793163000000
A0ABM5Q137,589,322,0.793137000000
I7K3U3,143,323,0.793003000000
A0AAE7V7A7,201,324,0.793002000000
A0ABM9SZ17,786,325,0.792793000000
A0ABM6BL24,753,326,0.792781000000
A0ABX5QXK4,327,327,0.792740000000
A0ABR4W680,617,328,0.792683000000
A0A7D3UL75,191,329,0.792679000000
S5M3D7,148,330,0.792641000000
A0A0G2PMU5,7,331,0.792623000000
A0AB73NNI1,669,332,0.792564000000
S5M9F2,45,333,0.792446000000
A0AA44CIR8,647,334,0.792292000000
A0ABW9EYQ1,374,335,0.792265000000
A0A449C5C7,76,336,0.792238000000
A0A0U1R2N4,386,337,0.792223000000
A0A0T9QYU5,732,338,0.791958000000
A0A2C9CYV8,197,339,0.791861000000
A0AAE9JXJ1,179,340,0.791767000000
A0A0T9N293,613,341,0.791764000000
A0A7D3V1W8,98,342,0.791750000000
A0A9P1PV32,301,343,0.791692000000
A0A0T9LS41,350,344,0.791669000000
A0AAD2UW21,320,345,0.791633000000
A0A7U0AV15,265,346,0.791611000000
A0ABX5QYD3,532,347,0.791604000000
A0AB73P3H5,760,348,0.791599000000
A0AAE9FPR6,206,349,0.791592000000
A0A9P1UYL2,307,350,0.791503000000
A0AB73NFU9,646,351,0.791276000000
A0A1V0DXR7,55,352,0.791113000000
A0ABM5UHV5,398,353,0.791070000000
I7KRU3,105,354,0.790780000000
A0AAV3BF90,719,355,0.790604000000
A0AAE6YPB5,210,356,0.790437000000
A0A0T9RLV1,738,357,0.790260000000
A0AA36LNC2,739,358,0.790002000000
I7LH81,77,359,0.789812000000
A0ABM6BHZ0,675,360,0.789796000000
A0A7U4GHF9,2,361,0.789778000000
A0AB72ZN12,705,362,0.789633000000
A0ABM9TZ37,677,363,0.789617000000
A0A0T9RMJ4,724,364,0.789614000000
A0A0H3NZ47,27,365,0.789563000000
A0A857EZE8,750,366,0.789530000000
A0AA44CMJ2,737,367,0.789496000000
A0ABP2ED01,643,368,0.789390000000
A0A0T9LN66,416,369,0.789185000000
A0ABP1YDG7,721,370,0.789145000000
Q66BM2,649,371,0.789131000000
A0AAE9FV72,213,372,0.788777000000
A0ABP1YW71,604,373,0.788743000000
A0ABX5QX18,718,374,0.788572000000
A0A0T9RLX7,634,375,0.788504000000
A0AA36PPQ7,794,376,0.788435000000
A0AAE9FSY2,149,377,0.788412000000
A0A0T9QD11,797,378,0.788255000000
A0A0T9UVN8,711,379,0.788006000000
A0A857F0P9,696,380,0.787987000000
A0AA36LUV4,741,381,0.787915000000
A0AB73NKW1,413,382,0.787913000000
A0A7U0AVA4,294,383,0.787887000000
A0AAE9FQ76,40,384,0.787875000000
A0AAE7TR04,172,385,0.787744000000
A0A085U312,752,386,0.787735000000
A0A0T9Q3J3,322,387,0.787636000000
A0AA36LLP1,714,388,0.787555000000
A0A0T9QH70,772,389,0.787468000000
A0A0T9UMN3,800,390,0.787447000000
A0ABP1Y817,257,391,0.787298000000
A0A0B5A2V7,90,392,0.787261000000
A0ABM6UY29,747,393,0.787226000000
A0A0T9PX62,323,394,0.787183000000
A1JMQ3,281,395,0.787153000000
A0ABY5UX71,425,396,0.787152000000
A0AA36LI15,805,397,0.787142000000
A0AAE9JYJ2,57,398,0.786996000000
A0A7D3QML5,129,399,0.786983000000
A0ABM5U8P4,485,400,0.786940000000
A0ABM5Q170,755,401,0.786873000000
A0A0T9KM84,782,402,0.786809000000
A0A0T9KKL7,744,403,0.786606000000
A0A380PPA0,582,404,0.786562000000
A0A0T9RG16,784,405,0.786466000000
A0AAE9FQP6,200,406,0.786404000000
A0A0T9UVI4,692,407,0.786280000000
A0ABX5QZN1,694,408,0.785961000000
A0ABM9SU56,754,409,0.785942000000
A0A449C3X5,178,410,0.785838000000
A0ABN5RAC2,774,411,0.785824000000
A0AA86J574,208,412,0.785600000000
A0A0T9UVK2,807,413,0.785484000000
A0A9P1PWI0,295,414,0.785446000000
A0ABX5QZY2,703,415,0.785433000000
A0ABP1YU38,726,416,0.785424000000
Q66CW2,791,417,0.785398000000
A0A0H3NQY6,166,418,0.785365000000
A0AAX4M771,204,419,0.785278000000
A0A0H3NU58,82,420,0.785161000000
A0AAD2UWV2,103,421,0.785024000000
A0ABP1XZ23,216,422,0.784940000000
A0AA44CIM3,455,423,0.784846000000
A0AA36PKW6,691,424,0.784845000000
A0ABN4PY35,707,425,0.784830000000
A0A085U5Z0,370,426,0.784782000000
A0AA86J4Z9,202,427,0.784413000000
A0ABM9SSL7,332,428,0.784370000000
Q858V3,230,429,0.784304000000
I7KRG5,144,430,0.784193000000
A0A0T9QWQ1,757,431,0.784082000000
A0ABX6FAJ5,799,432,0.784002000000
A0AAE9FRM6,63,433,0.784001000000
A0ABM6UX29,522,434,0.783961000000
A0A0T9UM98,514,435,0.783943000000
A0A380QEC0,749,436,0.783938000000
A0A0T9QVI5,783,437,0.783938000000
A0ABR4W6J9,722,438,0.783869000000
A0A0H2YGI6,758,439,0.783698000000
S5ML49,138,440,0.783647000000
A0AAD2Z3Y9,308,441,0.783627000000
A0AAE7V5W0,192,442,0.783532000000
A0AA36LJU6,804,443,0.783509000000
A0AAE6YNJ4,140,444,0.783388000000
A0A0T9UMV0,702,445,0.783259000000
A0A7D3V4S6,222,446,0.783205000000
A0A3B8DYS4,183,447,0.783203000000
A0A0H3B283,773,448,0.783157000000
A0A449C6B2,247,449,0.783025000000
A0ABM6UNY7,709,450,0.782989000000
A0A0T9TRJ0,698,451,0.782988000000
A0ABP2E0A1,745,452,0.782873000000
A0ABP1YEP8,199,453,0.782701000000
A0AA90Y526,377,454,0.782504000000
A0ABX6FDR8,770,455,0.782376000000
A0ABM5UGZ3,602,456,0.782255000000
A0A449C6B7,92,457,0.781996000000
A0A0T9RSX1,779,458,0.781884000000
A0AAD2Z8P4,317,459,0.781644000000
A0A6M3G8D1,121,460,0.781456000000
A0AAE7V728,107,461,0.781265000000
A0AA36LM82,458,462,0.781122000000
A0A0B4ZXG6,205,463,0.781084000000
A0ABM5UH14,467,464,0.781013000000
A0A449C638,91,465,0.780915000000
A0A0B5A2L0,246,466,0.780745000000
A0A380PNE2,366,467,0.780619000000
A0AAE9JVZ5,75,468,0.780551000000
A0A0T9KKA0,468,469,0.780379000000
I7LEG3,217,470,0.780165000000
A0A0H3NZ59,104,471,0.780162000000
A0ABP2ECT0,785,472,0.779915000000
A0ABM7ALJ4,474,473,0.779796000000
A0AAE7TQG4,168,474,0.779337000000
A0ABW9EZD5,716,475,0.779298000000
A0ABM6UNY3,511,476,0.779094000000
I7KRB0,209,477,0.779072000000
F4N728,74,478,0.778960000000
A0ABW9EXB2,341,479,0.778903000000
A0A0H5M9D5,369,480,0.778819000000
A0A0T9PX89,492,481,0.778722000000
A0A449C5Z9,153,482,0.778530000000
A0A449C3T4,100,483,0.778479000000
A0A0T9QMF1,802,484,0.778373000000
A0ABX5R0U9,512,485,0.778218000000
A0ABM9Y7R4,472,486,0.778091000000
A0A7U4GG50,160,487,0.777921000000
A0A0H3B4F8,759,488,0.777906000000
A0A0T9UVJ2,723,489,0.777772000000
A0A0H5LRG1,730,490,0.777761000000
A0AAX4Q199,53,491,0.777578000000
A0A7D3UKK9,32,492,0.777489000000
A0AAX2I8P7,788,493,0.777328000000
A0ABM9S2F3,238,494,0.777035000000
A0A0H3B6G4,809,495,0.776889000000
A0ABR4W9H6,381,496,0.776861000000
A0A0T9JTP2,761,497,0.776626000000
A0AAV3BI89,331,498,0.776462000000
A0ABP1YG46,231,499,0.776174000000
A0AA44I1K4,506,500,0.776173000000
A0AB72ZMY1,352,501,0.776004000000
A0A3B8DYI1,142,502,0.775923000000
A0ABW9EZJ2,662,503,0.775813000000
Q8D0C0,801,504,0.775740000000
A0A208ZVY5,810,505,0.775679000000
A0A6M3G945,211,506,0.775363000000
A0ABN5RAB4,768,507,0.775225000000
A0A1V0DXW6,145,508,0.775095000000
A0AB73NNK1,614,509,0.775062000000
A0A7D3QJ92,136,510,0.775032000000
A0A0H3NQF5,242,511,0.774876000000
A0A0H3NU55,232,512,0.774580000000
A0ABR4VY47,445,513,0.774003000000
A0A7D3QKX7,96,514,0.773885000000
A1JK73,207,515,0.773842000000
Q858J8,9,516,0.773681000000
A0ABP1YI01,195,517,0.773263000000
A0A0A8VKM3,348,518,0.773205000000
A0AA91BG92,628,519,0.772994000000
A0A2G4U6F2,771,520,0.772837000000
A0A0H5GK90,286,521,0.772818000000
A0ABM9S4S8,311,522,0.772812000000
Q66BN2,564,523,0.772808000000
A0A3G5LJP4,751,524,0.772456000000
A0AAE9JW72,227,525,0.772339000000
A0A0H5GK99,241,526,0.772328000000
B3VCL5,8,527,0.772207000000
A0A0H2W3V2,552,528,0.772156000000
A0A0B5A2N3,99,529,0.772125000000
A0A7T9XT11,224,530,0.772006000000
A0A0T9KX64,343,531,0.771960000000
A0ABM6UP52,365,532,0.771933000000
A0A0U2DXE3,14,533,0.771847000000
A0AA36LNC6,361,534,0.771821000000
A0ABM9TCS0,368,535,0.771786000000
A0A0E1NTH1,340,536,0.771714000000
A0A0H3B6E3,351,537,0.771595000000
A0ABP1ZYW2,790,538,0.771590000000
A0A2G4U6D9,576,539,0.771456000000
A0A9P1UYK8,218,540,0.771454000000
A0A449C597,184,541,0.771266000000
A0A0H3AZJ6,818,542,0.771264000000
A0AB72ZKZ2,342,543,0.771168000000
A0A380Q790,769,544,0.771081000000
A0A0H3AZK0,763,545,0.770970000000
A0A6M3G874,137,546,0.770583000000
A0AAD2UW33,271,547,0.770550000000
A0ABP1Z7N4,577,548,0.770521000000
A0A449C610,234,549,0.770392000000
A0A0T9QQ84,729,550,0.770248000000
A0A0H5H5S7,321,551,0.770204000000
I7J474,58,552,0.770142000000
A0A449C567,139,553,0.770108000000
A0AA36LJG1,792,554,0.769741000000
A0A380QAJ4,817,555,0.769671000000
A0ABY5UJG2,359,556,0.769653000000
A0ABM9S4S5,277,557,0.769636000000
A0A449C3Q7,233,558,0.769331000000
S5M7E4,151,559,0.769156000000
A0A2G4U294,583,560,0.768969000000
A0A2A7VG50,599,561,0.768955000000
A0ABN4PWW7,586,562,0.768606000000
A0A0T9R7L9,762,563,0.768554000000
A0AA44CIL6,496,564,0.768535000000
A0ABW9EWX0,464,565,0.768522000000
A0ABM6BKQ9,665,566,0.767964000000
A0A0U1R055,597,567,0.767852000000
A0ABM7ANY7,766,568,0.767763000000
Q7BTW6,789,569,0.767727000000
A0A7U0AWS6,298,570,0.767684000000
A0A0T9RPC1,740,571,0.767675000000
A0A0T9Q3M1,538,572,0.767422000000
A0A0U1HUK9,814,573,0.767325000000
A0A0T9UHA7,385,574,0.767299000000
A0AAW7K9U6,324,575,0.767211000000
A0ABM9XUV6,389,576,0.766916000000
A0AA36LKR2,767,577,0.766447000000
A0A0T9QDU9,372,578,0.766381000000
A0ABM5U8N2,463,579,0.766215000000
A0A6M3G8P6,245,580,0.766166000000
A0A449C6D2,89,581,0.766062000000
A0A2G4U2G2,354,582,0.766039000000
A0A0K1H0S6,806,583,0.765853000000
A0A0H5H5L7,289,584,0.765823000000
A0A7D3UH03,66,585,0.765808000000
A0AAX2I043,375,586,0.765660000000
A0A0T9KM28,666,587,0.765252000000
A0A7U4GE85,221,588,0.764895000000
A0A0B5A2T1,186,589,0.764761000000
A0AA90XRZ3,796,590,0.764514000000
A0A380Q9K9,629,591,0.764453000000
A0ABM5ST74,631,592,0.764420000000
S5MRE6,84,593,0.764320000000
A0ABY5ULB5,781,594,0.764290000000
A0A0H5EYN4,285,595,0.764273000000
A0AAE9FL40,243,596,0.764267000000
A0A6M3G969,79,597,0.764051000000
A0ABM6UW81,408,598,0.764025000000
A0A0E1NQK2,787,599,0.764001000000
A0AA36LQN9,487,600,0.763984000000
A0A2C9CXH4,65,601,0.763889000000
A0A209A9L1,397,602,0.763840000000
A0ABP1YH51,235,603,0.763810000000
A0A0H3B0A7,519,604,0.763719000000
A0ABM6BHQ6,391,605,0.763498000000
A0ABP1ZSE7,798,606,0.763417000000
A0ABR4VWZ7,778,607,0.763269000000
A0ABM9SYN9,667,608,0.763260000000
A0A0T9RLI7,664,609,0.763131000000
A0ABM5UH02,793,610,0.762989000000
A0A9P1V1H6,313,611,0.762559000000
A0A0T9RK55,543,612,0.762142000000
A0ABM9S2J3,239,613,0.761695000000
A0AB72ZL33,399,614,0.761656000000
A0A2U2GXH7,380,615,0.761606000000
A0ABM5Q168,684,616,0.761530000000
A0A0T9UVB9,685,617,0.761389000000
A0AA44I1R7,423,618,0.761321000000
A0AAD2Z3C0,329,619,0.761282000000
A0A0H3AWU3,479,620,0.761175000000
A0A449C473,220,621,0.761138000000
A0A9P1PT53,228,622,0.761064000000
A0A449C5D9,112,623,0.761009000000
A0ABM9XUU0,565,624,0.760937000000
A0AAE6YNV4,174,625,0.760338000000
A0A0H2YNL1,795,626,0.759910000000
A0AAT9S9R9,269,627,0.759884000000
A0A449C4V3,258,628,0.759777000000
A0A3B8DYH7,188,629,0.759459000000
A0A2G4U293,439,630,0.759385000000
A0A857F028,808,631,0.759351000000
A0ABM6BHL4,572,632,0.758853000000
A0A0U1R2K8,803,633,0.758578000000
A0A0T9PTD3,571,634,0.758495000000
A0AB73NQS2,533,635,0.758358000000
A0A6M3G876,126,636,0.758292000000
F4N727,315,637,0.758169000000
A0AA44CPT5,431,638,0.757893000000
A0ABM6UUN8,438,639,0.757651000000
A0A7U4GDF4,260,640,0.757568000000
A0A0U1QW74,591,641,0.757343000000
A0ABW9ETP4,433,642,0.757265000000
A0ABX6FD19,524,643,0.757232000000
A0A0T9PN75,660,644,0.757195000000
A0A380QTH7,437,645,0.756820000000
A0A6M3G872,240,646,0.756591000000
A0A0T9QHF4,596,647,0.756443000000
A0AAT9S6U3,19,648,0.755825000000
A1JQS5,373,649,0.755749000000
A0A0H5HA66,309,650,0.755699000000
A0ABP1YSK3,448,651,0.755516000000
A0A0H3B678,392,652,0.755472000000
A0A0B4ZZM3,131,653,0.755459000000
A0AB73PP81,415,654,0.755447000000
A0ABM7AMA1,815,655,0.755329000000
A0ABM7ANK9,444,656,0.755015000000
A0ABM9TUX3,495,657,0.754558000000
A0A0T9TRH4,625,658,0.754359000000
Q666U1,503,659,0.754323000000
