accession,frozen_rank,rank,score
A0AAE9JXJ1,179,182,0.504575663158
A0A449C597,184,183,0.504540378947
A0A0B5A2T1,186,184,0.504389936842
A0A3B8DYS4,183,185,0.503967957895
A0A3B8DYH7,188,186,0.503925221053
A0A9P1PUV5,193,187,0.503265347368
A0A0B5A4M1,185,188,0.502901726316
F4N708,177,189,0.502808715789
A0AAE7V5W0,192,190,0.501286147368
A0ABP1YI01,195,191,0.500917515789
A0A7D3UL75,191,192,0.500816926316
S5M7K0,190,193,0.500814905263
A0A7U4GDF9,187,194,0.500132126316
A0AAE7S224,194,195,0.499764715789
A0AAX4M766,203,196,0.498971284211
A0ABP1YEP8,199,197,0.498425305263
A0A2C9CYV8,197,198,0.498390357895
A0AAE9FQP6,200,199,0.497800505263
A0A449C541,196,200,0.497642947368
A0A0B4ZZK4,198,201,0.497452505263
A0AA86J4Z9,202,202,0.497358189474
A0AAE7V7A7,201,203,0.496987326316
A0AAX4M771,204,204,0.496678315789
A0A0B4ZXG6,205,205,0.496178315789
A0A2D0PDR4,223,206,0.495906568421
A0AAE9FPR6,206,207,0.495245936842
S5MRE0,212,208,0.495191789474
A1JK73,207,209,0.494646694737
A0A3B8E5R1,214,210,0.494544168421
A0AA86J574,208,211,0.493871200000
I7KRB0,209,212,0.493637052632
A0A6M3G945,211,213,0.493401221053
A0AAE6YPB5,210,214,0.492832252632
A0AAE9FV72,213,215,0.492102400000
A0ABP1XZ23,216,216,0.491793557895
A0A9P1UYK8,218,217,0.491760210526
A0A449C473,220,218,0.491746905263
I7LEG3,217,219,0.491744842105
A0A7U4GE85,221,220,0.491383915789
A0AAE9FSV4,215,221,0.491197389474
A0A2D0PE26,236,222,0.490437726316
A0A7D3V4S6,222,223,0.490346568421
A0A7T9XT11,224,224,0.490286063158
I7LEN8,229,225,0.489911284211
A0A9P1PT53,228,226,0.489193894737
A0AAE9JW72,227,227,0.489163242105
A0ABM9SIE6,219,228,0.488618947368
A0AAE9JYN2,225,229,0.488494442105
A0A2H1UJ90,244,230,0.487917726316
A1JNA9,226,231,0.487769684211
A0ABP1YG46,231,232,0.487399621053
Q858V3,230,233,0.487343410526
A0ABP1YH51,235,234,0.486506357895
A0A449C3Q7,233,235,0.486444800000
A0A449C610,234,236,0.486324715789
A0A0H3NU55,232,237,0.486223031579
A0ABM9S2J3,239,238,0.486082105263
A0A6M3G872,240,239,0.486003747368
A0ABM9S2F3,238,240,0.485301178947
A0A0H5GK99,241,241,0.484871536842
A0A0H3NQF5,242,242,0.484176631579
A0AAE9FL40,243,243,0.482874147368
A0A6M3G8P6,245,244,0.482447115789
A0A0H5HBD5,237,245,0.482266231579
A0A0B5A2L0,246,246,0.481527410526
A0A449C6B2,247,247,0.480582568421
F4N731,249,248,0.477860252632
A0A0H5H8V4,248,249,0.477255073684
A0A2H1UJE7,262,250,0.476730484211
A0A7U4K299,250,251,0.476058484211
A0AAD2Z484,254,252,0.475879031579
A0A3G8F0J9,261,253,0.475828631579
A0A9P1PUI1,251,254,0.475752168421
A0AAD2Z2V4,253,255,0.475715621053
A0AAD2V1D7,263,256,0.475573431579
A0ABM9S1Y8,252,257,0.475196084211
A0A449C4V3,258,258,0.474376589474
F2Q846,267,259,0.473921347368
A0ABP1Y817,257,260,0.473204673684
A0A7U4GDF4,260,261,0.473189431579
A0A2D0PDA0,270,262,0.473159663158
A0ABM9SIR4,255,263,0.472939621053
A0A9P1PVU6,256,264,0.471479284211
F4N725,259,265,0.471136631579
A0A7T9XU34,273,266,0.469161810526
A0A7U0AV15,265,267,0.468573178947
A1JK75,275,268,0.468532547368
A0AAT9S9R9,269,269,0.467997263158
A0A0H5H5S4,264,270,0.467730947368
A0A0T7P7W8,274,271,0.467081726316
A0A0H5HAG0,266,272,0.466721052632
A0ABP1Y7A6,276,273,0.466593136842
A0AAD2UW33,271,274,0.466299494737
A0AAD2Z5G5,268,275,0.465013473684
A0A7U4GEA5,279,276,0.464887621053
A0ABM9S4S5,277,277,0.464104252632
A0A0H5G2H5,272,278,0.464100884211
A0ABP1Y442,282,279,0.464023157895
A0A7T9XU28,278,280,0.462619410526
A1JMQ3,281,281,0.461920421053
A0A9P1V089,284,282,0.461631747368
A0A7U0ASF4,280,283,0.461457726316
A0A0T7PAJ5,283,284,0.460683452632
A0A0H5EYN4,285,285,0.457607115789
A0A7U4K0Q6,288,286,0.457457684211
A0A0H5GK90,286,287,0.457088589474
A0A7U0AT10,293,288,0.456779031579
S5M3A2,290,289,0.456770526316
A0A0H5H5L7,289,290,0.456603578947
A0A9P1PUD9,287,291,0.455185431579
A0A9P1PWI0,295,292,0.454171157895
A0A7U0AVA4,294,293,0.454117600000
A0ABM9SIJ1,292,294,0.453563747368
A0A9P1PW91,291,295,0.453284800000
A0A2H1X986,304,296,0.453255326316
A0ABP1YED8,299,297,0.452674905263
A0A7U0AWS6,298,298,0.452178189474
A1JND9,296,299,0.451971115789
A0A0T7PAK2,297,300,0.451738526316
A0A7U4K153,303,301,0.449384042105
A0A449C694,302,302,0.449292631579
A0A9P1V3L8,300,303,0.449193726316
A0A9P1PV32,301,304,0.447912294737
A0ABP1YGH5,306,305,0.447391494737
A0A0H5HA66,309,306,0.444756715789
A0A9P1PT68,312,307,0.444483073684
A0A0H5H701,305,308,0.444098357895
A0AAD2Z3Y9,308,309,0.443348042105
A0A9P1UYL2,307,310,0.443270610526
A0ABM9S4S8,311,311,0.442330105263
A0A0T9PR46,310,312,0.441582568421
A0A9P1V1H6,313,313,0.437695368421
F4N727,315,314,0.433885600000
A0A857F0P1,314,315,0.432217136842
A0AAD2Z8P4,317,316,0.429726273684
A0A0B4ZZ77,319,317,0.429155494737
A0AB73QMA1,316,318,0.428292252632
A0A0H5LRI9,318,319,0.425166357895
A0AAD2UW21,320,320,0.423476336842
A0A0H5H5S7,321,321,0.423454526316
A0A0T9RET2,328,322,0.420444968421
A0AAW7K9U6,324,323,0.419301978947
A0A0T9Q3J3,322,324,0.419243242105
A0A0T9PX62,323,325,0.418896589474
A0A0H3B5E1,325,326,0.416429178947
A0A0T9QCI9,326,327,0.415446147368
A0ABX5QXK4,327,328,0.415406863158
A0AAD2Z3C0,329,329,0.415284294737
A0AAV3BI89,331,330,0.413385557895
A0ABM9Y807,330,331,0.411931157895
A0ABM9SSL7,332,332,0.410095452632
A0A0H3B6N5,334,333,0.408987621053
A0ABP2EH72,347,334,0.408860842105
A0ABM9TCZ7,333,335,0.408753094737
A0AA36LLT8,335,336,0.407972715789
A0A0E1NTH1,340,337,0.407387663158
A0ABW9EXB2,341,338,0.406863368421
A0AB72ZKZ2,342,339,0.406697768421
A0AB73PI84,339,340,0.406417052632
A0A0T9UVK0,336,341,0.406289221053
A0A0T9KM81,337,342,0.406191957895
A0A0T9KX64,343,343,0.405862568421
A0ABM9Y805,338,344,0.405159536842
A0A0A8VKM3,348,345,0.404615578947
A0A0H3B6E3,351,346,0.403564000000
A0AAI8ZUU9,345,347,0.403295242105
A0ABM6UUX5,346,348,0.403266694737
A0AA36LPU1,349,349,0.403216294737
A0A0T9LS41,350,350,0.402878821053
A0AB72ZMY1,352,351,0.402482526316
A0A2G4U2G2,354,352,0.402201263158
Q66BM0,344,353,0.401877978947
A0ABY5UJG2,359,354,0.400825810526
A0ABX5R0C5,355,355,0.400645726316
A0AA36LNC6,361,356,0.400413052632
A0A380PQB1,358,357,0.399962568421
A0ABM9XWV8,356,358,0.399748547368
A0ABM6UP52,365,359,0.398964547368
A0AAV3B8C3,371,360,0.398932378947
A0ABM9TCS0,368,361,0.398773178947
A0ABM7AH44,357,362,0.398738063158
A0A0T9TRC6,362,363,0.398603578947
A0A0T9MH64,353,364,0.398542231579
A0A380PNE2,366,365,0.398500463158
A0A0H3B3D7,363,366,0.398404926316
A1JQS5,373,367,0.398290821053
A0A0H5M9D5,369,368,0.397913557895
A0A0T9QDU9,372,369,0.397744968421
A0A085U317,379,370,0.397429263158
A0A085U5Z0,370,371,0.397390400000
A0A0H3B4K0,360,372,0.397071157895
A0A0T9QV26,388,373,0.396593726316
A0A380PNY7,364,374,0.396318484211
A0ABW9EYQ1,374,375,0.396218821053
A0AAX2I043,375,376,0.396066947368
A0A380QTF7,378,377,0.395982610526
A0ABM9TDA6,367,378,0.395064926316
A0A0H3B1B9,395,379,0.394881094737
A0A2U2GXH7,380,380,0.394619452632
A0AA90Y526,377,381,0.394512715789
A0A0H5MHG7,404,382,0.393929473684
A0A0T9UHA7,385,383,0.393780084211
A0ABR4W9H6,381,384,0.393753094737
A0A2G4TYK3,400,385,0.393001600000
A0ABM9XUV6,389,386,0.392862063158
A0A0T9MSU1,410,387,0.392825263158
A0A0H3B678,392,388,0.392516210526
A0A208ZSG0,376,389,0.392391031579
A0A0U1R2N4,386,390,0.392184126316
A0ABM6BHQ6,391,391,0.392129684211
A0ABR4VWS1,383,392,0.391602694737
A0ABR4W5R8,401,393,0.391290694737
A0AB73Q5K2,384,394,0.391231747368
A0A380PNP9,387,395,0.391072589474
A0A209A9L1,397,396,0.391064210526
A0AB72ZL33,399,397,0.391009684211
A0AA90XZS1,394,398,0.390224505263
A0AB72ZDV0,382,399,0.390150821053
A0ABM5UHV5,398,400,0.389512126316
A0ABN4CNM4,419,401,0.389320968421
A0ABM6UW81,408,402,0.388969389474
A0A0U1QVC6,393,403,0.388892631579
A0A0T9PYB4,390,404,0.388806863158
A0AB73Q656,396,405,0.388282652632
A0AB73PP81,415,406,0.387966610526
A0AAV3BAT5,407,407,0.387819873684
A0A0T9RQ76,420,408,0.387504884211
A0A0A8VDN9,402,409,0.387251368421
A0AAX2I0L3,405,410,0.386882526316
A0A380PNA2,422,411,0.386776378947
A0AB73NKW1,413,412,0.386429431579
A0AAI8ZVG7,403,413,0.386268505263
A0A0T9LN66,416,414,0.386157810526
A0AA36PIC1,406,415,0.386010905263
A0AA44I1R7,423,416,0.386003242105
A0ABX5R0V5,409,417,0.385977726316
A0ABP1Z8F7,411,418,0.385427536842
A0AAV3B8C2,414,419,0.385345263158
Q666T9,441,420,0.385165221053
A0AB73QHN9,412,421,0.385016926316
A0ABM7AGN3,417,422,0.384697810526
A0AA44CPT5,431,423,0.384490400000
A0A0E1NNL7,434,424,0.384425347368
A0ABW9ETP4,433,425,0.384385768421
A0ABY5UX71,425,426,0.383904000000
A0ABM5U8M7,418,427,0.383904000000
A0A380QTH7,437,428,0.383850315789
A0ABM9TGR4,451,429,0.383585347368
A0A380PUT3,427,430,0.383125094737
A0ABM6UUN8,438,431,0.383071494737
A0ABX6FH78,421,432,0.383020884211
A0A2G4U293,439,433,0.382883831579
A0A208ZSG3,429,434,0.382788631579
A0ABM7ANK9,444,435,0.382620210526
A0A085U7Z9,428,436,0.381984084211
A0AB73QFS4,426,437,0.381980631579
A0ABP1YSK3,448,438,0.381648842105
A0ABR4VY47,445,439,0.381616842105
A0ABM9TGV0,430,440,0.381374442105
A0A0T9UMM8,476,441,0.381278778947
A0A0T9KLV1,432,442,0.381131536842
A0ABP2DZT0,424,443,0.380896378947
A0A0U1QWC7,435,444,0.380729810526
Q66BC8,456,445,0.380620084211
A0A0T9QEA5,442,446,0.380168547368
A0A0T9RKA1,461,447,0.380092968421
A0ABM9STX9,436,448,0.380059915789
A0AA44CIX0,443,449,0.379854568421
A0ABN4PWA2,466,450,0.379274231579
A0ABM5SR09,440,451,0.379267873684
A0AAW7JSQ1,449,452,0.379124042105
A0AB73PZQ4,447,453,0.379086063158
A0A0H2W1J5,446,454,0.378998526316
A0ABM5U8N2,463,455,0.378993936842
A0AA36LM82,458,456,0.378988168421
A0AA44CIM3,455,457,0.378897010526
Q66CW5,469,458,0.378828631579
A0ABW9EWX0,464,459,0.378625515789
A0ABM9YBE2,450,460,0.377634442105
A0A857EWU7,475,461,0.377578147368
A0A0H2YKF3,454,462,0.377559368421
A0ABM5UH14,467,463,0.377518273684
A0A0T9KKA0,468,464,0.377505010526
A0A380PP39,460,465,0.377501894737
A0ABM9SZ95,457,466,0.377147115789
A0ABR4W506,481,467,0.377142905263
A0A0E1NTB1,483,468,0.377119789474
A0AA90XTP7,480,469,0.377077431579
A0ABP1Y7W3,465,470,0.376865600000
A0ABY5UV58,452,471,0.376862568421
A0ABP1ZGZ5,453,472,0.376758610526
A0A0H3AWU3,479,473,0.376728673684
A0ABM9Y7R4,472,474,0.376708378947
A0ABM7ALJ4,474,475,0.376487494737
A0AB73PEI7,459,476,0.376462736842
A0A0H3B6E0,462,477,0.376221052632
A0ABR4W522,488,478,0.375984421053
A0AB73P4D7,489,479,0.375835031579
A0AA36LQN9,487,480,0.375435115789
A0A0T9LN06,493,481,0.375269305263
A0A0E1NX19,471,482,0.375168252632
A0A380Q814,470,483,0.374881642105
A0ABM9TUX3,495,484,0.374762021053
A0A0U1QX07,497,485,0.374708505263
A0ABP1YWJ1,478,486,0.374688842105
A0ABM5U8P4,485,487,0.374649052632
A0A0T9LN23,500,488,0.374583705263
A0A0T9QGW8,545,489,0.374511031579
A0ABN4PV81,473,490,0.374440210526
A0A380Q7B5,498,491,0.374383200000
A0AA44CIL6,496,492,0.374018778947
A0ABM7ANU6,504,493,0.373998315789
A0A0A8VIE2,477,494,0.373928547368
A0A0T9PX89,492,495,0.373915284211
A0AAV3BFB4,505,496,0.373866400000
Q666U1,503,497,0.373484968421
A0AAW7JU40,484,498,0.373340800000
A0A0H2YL52,508,499,0.373214736842
A0A0H3AYM7,513,500,0.373121557895
Q66CW9,510,501,0.372940673684
A0A380Q9X7,490,502,0.372853347368
A0A0T9KYN8,482,503,0.372828252632
A0ABM9TMK5,486,504,0.372673642105
A0ABW9EXU6,518,505,0.372671200000
A0AAW7K6S3,491,506,0.372231326316
A0A0T9KYN4,494,507,0.372137515789
A0A380Q8N6,523,508,0.371943326316
A0AA44I1K4,506,509,0.371895284211
A0A857EWT6,525,510,0.371891452632
A0A0H3B0A7,519,511,0.371509010526
A0ABX5R0U9,512,512,0.371360842105
A0ABM6UNY3,511,513,0.371360294737
A0ABX6FD19,524,514,0.371152084211
A0ABM6UP56,501,515,0.370980926316
A0A0T9UM98,514,516,0.370958736842
A0A208ZGJ0,499,517,0.370542568421
Q8D1M8,540,518,0.370491452632
A0A0T9QDA1,502,519,0.370323831579
A0ABR4W6F7,515,520,0.370191578947
A0ABM6UX29,522,521,0.369916842105
A0AB73Q1P8,507,522,0.369886147368
A0A0T9N2B7,534,523,0.369861978947
A0ABM6UTV9,537,524,0.369717347368
A0A0T9QE48,509,525,0.369692000000
A0A0H2Y6N9,516,526,0.369600210526
A0A0T9PT88,541,527,0.369454610526
A0AB73NQS2,533,528,0.369445178947
A0AA44CKU4,517,529,0.369364421053
A0A5P8YE56,544,530,0.369162400000
A0A0T9Q3M1,538,531,0.368661515789
A0ABP1ZEA7,526,532,0.368639705263
Q66BF1,520,533,0.368625936842
A0A0T9RK55,543,534,0.368064084211
A0ABN4FAB0,528,535,0.368047284211
A0ABX5QYD3,532,536,0.368045600000
A0AB73NKK6,521,537,0.368013810526
A0A0U1QUW3,557,538,0.367701263158
A0AA36LNQ9,553,539,0.367690863158
A0A0T9LR98,531,540,0.367454273684
Q66BC4,529,541,0.367352210526
A0A380Q3T2,574,542,0.367345431579
A0A380Q4G1,527,543,0.367269136842
A0ABY5UJR0,530,544,0.367126905263
A0ABW9EZG0,556,545,0.366998147368
A0A857F2M2,539,546,0.366954568421
A0ABP1YVJ3,536,547,0.366822652632
A0AA44CL49,561,548,0.366635242105
A0A0H2W3V2,552,549,0.366520252632
A0ABP2DXX8,566,550,0.366415578947
A0A208ZSF8,567,551,0.366281978947
A0A0T9KM71,542,552,0.366171368421
A0ABM5U8N9,549,553,0.366032926316
A0ABP1ZLC4,546,554,0.365977094737
A0A380PTJ1,569,555,0.365824589474
A0ABR4W4S9,548,556,0.365730694737
A0ABM9TCW2,580,557,0.365509894737
A0AAI8ZTY6,535,558,0.365506526316
A0AAV3BFY5,579,559,0.365376631579
A0ABM9XUU0,565,560,0.365305347368
A0A0T9QY81,547,561,0.365174989474
A0AA36PLD9,550,562,0.365096968421
Q66BN2,564,563,0.364925052632
A0A0T9PTD3,571,564,0.364894273684
A0A2G4U6E8,554,565,0.364872968421
A0ABM6BHL4,572,566,0.364637978947
A0ABX6F3U1,551,567,0.364432968421
A0ABN4CUZ1,555,568,0.364265978947
A0ABX6F9M0,558,569,0.364100547368
A0AAX2HZP5,594,570,0.364068926316
A0AA36LIH7,562,571,0.363946273684
A0ABP1Z7N4,577,572,0.363904168421
A0A2G4U6D9,576,573,0.363889136842
A0ABN4F8Y2,559,574,0.363833052632
A0A0T9KXM0,563,575,0.363680421053
A0A0T9KKF4,595,576,0.363574442105
A0AA90XTS9,560,577,0.363541642105
A0A2G4U294,583,578,0.363530863158
A0A0U1QW74,591,579,0.363438484211
A0ABN4PWW7,586,580,0.363390905263
A0ABM5Q0I6,600,581,0.363357810526
A0A0T9QHF4,596,582,0.362964168421
A0A380PP26,601,583,0.362894105263
A0A380PPA0,582,584,0.362815031579
A0A0T9PR09,575,585,0.362707663158
A0A208ZSS5,568,586,0.362644757895
A0A0U1R055,597,587,0.362283200000
A0ABM6BJY1,587,588,0.362089094737
A0ABM9SY22,578,589,0.362054063158
B6CGX2,581,590,0.362053810526
A0A2A7VG50,599,591,0.362034484211
A0AA36PL17,573,592,0.362006863158
A0ABX6F8L7,584,593,0.361988884211
A0A0T9RK20,618,594,0.361929263158
A0ABM6BJA0,622,595,0.361797642105
A0ABM9XWU7,612,596,0.361777684211
A0AA36LSX5,570,597,0.361774400000
A0ABM5Q137,589,598,0.361705557895
A0A380PRV1,619,599,0.361652000000
A0A0T9QCY7,585,600,0.361395157895
A0ABM5SKZ0,590,601,0.361329473684
A0A0H3B592,623,602,0.361164505263
A0ABM6BHF9,626,603,0.361102021053
A0ABM5UGZ3,602,604,0.360955410526
A0A0U1HX05,593,605,0.360771789474
A0A0H3B5G2,588,606,0.360496757895
A0ABP1YW71,604,607,0.360351578947
A0AB73NNK1,614,608,0.360262989474
A0A0T9QDB9,605,609,0.360020757895
A0ABM9TW88,603,610,0.359969515789
A0A0T9TRH4,625,611,0.359949221053
A0ABW9EY82,608,612,0.359645473684
A0ABY5UJQ0,592,613,0.359639621053
A0AA90XYJ4,611,614,0.359514315789
A0A0T9N293,613,615,0.359506315789
A0ABM9Y7W9,607,616,0.359392463158
A0ABP2E2L7,606,617,0.359247410526
A0A0U1QXU2,637,618,0.359122189474
A0AA44CMJ6,609,619,0.358940757895
A0ABR4W680,617,620,0.358897810526
A0A380Q9K9,629,621,0.358795536842
A0AB73P877,610,622,0.358613263158
A0ABM5ST74,631,623,0.358557936842
A0AB72ZSW9,598,624,0.358465936842
A0ABW9ETP1,616,625,0.358449894737
A0AA91BG92,628,626,0.358419747368
A0A380QJL7,621,627,0.358248505263
A0AA44CQ33,615,628,0.358150442105
A0ABN4H4Y5,624,629,0.357921010526
A0ABX5QZM3,644,630,0.357755073684
A0AAX2I0V1,650,631,0.357683452632
A0A0T9KKH2,620,632,0.357364084211
A0ABP2EGX4,658,633,0.357189978947
A0A209AAW7,627,634,0.356897431579
A0A0T9RC84,654,635,0.356693094737
Q66BC6,633,636,0.356678821053
A0AAV3BFT4,632,637,0.356623789474
A0A0T9RLX7,634,638,0.356475368421
A0ABM5SPQ0,630,639,0.356334905263
A0A0T9PN75,660,640,0.356081221053
Q66CW8,670,641,0.355514526316
A0ABN4CQH5,635,642,0.355495536842
A0ABM5Q1D7,639,643,0.355471368421
A0A0T9RLI7,664,644,0.355436547368
A0ABP1Z8M7,640,645,0.355378526316
A0AB73Q5E6,636,646,0.355367957895
A0A380QDK2,641,647,0.355193305263
A0ABM6BKQ9,665,648,0.355077347368
A0ABP2ED01,643,649,0.355049094737
A0ABW9EZJ2,662,650,0.354943200000
A0A0T9KM28,666,651,0.354908842105
A0ABM6UUY9,673,652,0.354861473684
A0AB73NFU9,646,653,0.354804547368
Q7CIG2,642,654,0.354767831579
Q66BM2,649,655,0.354721515789
A0ABM9TBF6,671,656,0.354674357895
A0AA44CIR8,647,657,0.354661726316
A0AB73PBS8,638,658,0.354661052632
A0ABM9SYN9,667,659,0.354522315789
A0ABM9ST81,645,660,0.354317473684
A0A0T9UVW1,652,661,0.354222694737
A0ABM9XX67,655,662,0.354060800000
A0AB72ZRU6,661,663,0.353950778947
A0A0T9KKM2,656,664,0.353909052632
