accession,frozen_rank,rank,score
A0ABY5UJR0,530,116,0.574615800000
A0ABM7AGN3,417,117,0.574569600000
A0AAW7K9U6,324,118,0.574361400000
A0A7U4GDF9,187,119,0.574305600000
A0A2D0PE70,81,120,0.574038600000
S5ML49,138,121,0.573729000000
I7KRU3,105,122,0.573729000000
A0ABR4W680,617,123,0.573696600000
A0A449C5Z2,35,124,0.573437400000
A0A0H5LRI9,318,125,0.573271200000
A0ABM5UGZ3,602,126,0.573271200000
A0ABP1Y817,257,127,0.573109200000
A0A380PUT3,427,128,0.573109200000
A0AAE7TR04,172,129,0.572727000000
A0A449C6B2,247,130,0.571789200000
A0A6M3G9R6,11,131,0.571686600000
A0A449C3T4,100,132,0.571686600000
A0A1V0DXX1,109,133,0.571551600000
I7K354,95,134,0.571551600000
A0AB72ZRU6,661,135,0.571378200000
A0AA36LM82,458,136,0.571348800000
A0A7U4K299,250,137,0.571276800000
A0AA44HZF8,683,138,0.571276800000
A0A0U1R055,597,139,0.570940200000
A0A449C528,69,140,0.570833400000
S5M7B3,127,141,0.570832800000
A0ABM6BHQ6,391,142,0.570576000000
A0A6M3G969,79,143,0.570502200000
A0AAE9FSV4,215,144,0.570258600000
A0AAE9JYN2,225,145,0.570258600000
A0ABP2EH72,347,146,0.570186000000
A0A2D0PE10,118,147,0.569711400000
A0A2D0PDA0,270,148,0.569711400000
A0A2D0PDX6,189,149,0.569711400000
A0A380PNL7,710,150,0.569491200000
A0A380QTH7,437,151,0.569463000000
A0AA36LM41,678,152,0.569291400000
A0A0A8VKM3,348,153,0.568977000000
A0AAI8ZUU9,345,154,0.568907400000
A0ABM6UP52,365,155,0.568380600000
A0AA51VH76,67,156,0.568336800000
A0ABM9TUX3,495,157,0.568269600000
I7LF14,170,158,0.568228800000
A0AA44CMJ6,609,159,0.568215600000
A0AAW7K4V6,672,160,0.567808200000
B3VCL5,8,161,0.567574800000
A0AAE6YPB5,210,162,0.567391200000
A0A2H1UJE7,262,163,0.567241800000
A0ABP1YDG7,721,164,0.567135000000
A0A3B8DLI7,114,165,0.567091800000
A0A449C4X7,147,166,0.567091800000
A0A2H1UJ87,68,167,0.566827200000
A0A2D0PE26,236,168,0.566827200000
A0A2D0PDR4,223,169,0.566827200000
A0A2D0PCZ8,116,170,0.566827200000
A0A2H1UJ90,244,171,0.566827200000
A0AB73QMA1,316,172,0.566260200000
A0ABM9YBE2,450,173,0.565908600000
A0AB73P3H5,760,174,0.565876200000
A0ABP1Y7W3,465,175,0.565704600000
A0A6M3G916,93,176,0.565624800000
A0A380PNA2,422,177,0.565492800000
A0ABR4W5R8,401,178,0.565492800000
A0A0T9RC84,654,179,0.565483200000
A0A2H1X991,120,180,0.565384800000
A0A2H1X986,304,181,0.565384800000
A0ABM5UH09,651,182,0.565330800000
A0A380PRV1,619,183,0.565236000000
A0ABR4W522,488,184,0.565236000000
A0A0B4ZZK4,198,185,0.565178400000
A0A1V0DXT5,78,186,0.564508800000
A0AAI8ZVG7,403,187,0.564473400000
A0AA86IYU9,157,188,0.564344400000
A1JNA9,226,189,0.564228000000
A0AAE7PDK2,73,190,0.564204000000
A0AAE7TQG4,168,191,0.564204000000
A0AAV3BAT5,407,192,0.563924400000
A0A3B8DL31,85,193,0.563889000000
A0ABN4CUZ1,555,194,0.563843400000
A0AAE9FLD0,108,195,0.563793600000
A0A0H5HBD5,237,196,0.563793600000
A0A0T9MH64,353,197,0.563793600000
A0A0T9QEH2,712,198,0.563793600000
A0A0T9TSE5,764,199,0.563793600000
A0A449C3W7,152,200,0.563736000000
A0A0G2PMU5,7,201,0.563361600000
A0AAI8ZTY6,535,202,0.563298000000
A0A0H5MHG7,404,203,0.563199000000
I7J3W0,87,204,0.563157600000
A0A7D3UL75,191,205,0.563033400000
A0ABN4F8Y2,559,206,0.562947000000
A0ABM5SR09,440,207,0.562946400000
A0A0H5M9D5,369,208,0.562844400000
A0AB72ZDV0,382,209,0.562322400000
A0ABN4H4Y5,624,210,0.562321800000
A0ABY5UV58,452,211,0.562237200000
A0ABM9XUU0,565,212,0.562181400000
A0A7U4GCC7,150,213,0.562161600000
A0ABW9EYQ1,374,214,0.562109400000
A0AA86J574,208,215,0.562048200000
A0ABP1YVJ3,536,216,0.561684600000
A0A6M3G876,126,217,0.561675600000
A0A449C542,182,218,0.561675600000
A0A449C6D2,89,219,0.561675600000
A0A0H5H8V4,248,220,0.561525600000
A0ABM9S2J3,239,221,0.561222000000
A0A0T9PYB4,390,222,0.561087600000
A0A2G4TYK3,400,223,0.560964600000
A0AAE7V7A7,201,224,0.560869800000
A0A380Q4G1,527,225,0.560714400000
A0A0T9N2B7,534,226,0.560714400000
A0A0T9QD11,797,227,0.560593200000
A0AAE9FPR6,206,228,0.560593200000
A0ABX6FH78,421,229,0.560194200000
A0A9P1PWH0,23,230,0.560162400000
Q66CW2,791,231,0.560072400000
A0A0T9QWS2,720,232,0.559883400000
A0ZXG5,60,233,0.559666200000
A0ABP1YI01,195,234,0.559630200000
S5M3A7,94,235,0.559438200000
A0A449C435,61,236,0.559438200000
A0A0B4ZZM3,131,237,0.559420800000
A0A380PUP1,748,238,0.559308600000
A0AA44CL49,561,239,0.559091400000
A0ABM6UNY3,511,240,0.558914400000
A0AAD2UWV2,103,241,0.558798600000
A0ABW9EXB2,341,242,0.558654000000
A0ABN5RAC2,774,243,0.558620400000
A0AAE9FRM6,63,244,0.558567600000
A0ABW9EZ05,746,245,0.558254400000
A0ABW9EZJ2,662,246,0.558130200000
A0ABW9EZG0,556,247,0.557683200000
A0A0B5A2V7,90,248,0.557652000000
A0A0H5GK90,286,249,0.557617800000
S5MRE6,84,250,0.557554800000
I7J474,58,251,0.557554800000
A0A7U4GHF9,2,252,0.557360400000
A0A0H5H5S4,264,253,0.557328000000
A0A0T9UMN3,800,254,0.557327400000
A0A380PQB1,358,255,0.557233200000
A0AB73PP81,415,256,0.557189400000
I7KRG5,144,257,0.557142600000
A0A0B5A4Q9,50,258,0.557142600000
A0A0T9KZ32,733,259,0.557051400000
Q66BM0,344,260,0.557042400000
A0AA44CIM3,455,261,0.556990800000
A0A0T7P7W8,274,262,0.556960200000
A0A0T9QDU9,372,263,0.556512600000
A0A0H3B0A7,519,264,0.556249800000
I7K2S1,3,265,0.556146600000
A0A2G4U294,583,266,0.555927600000
A0A449C608,128,267,0.555612000000
A0A0H5G2H5,272,268,0.555586200000
A0A0T9LN23,500,269,0.555579600000
A0AA36LNQ9,553,270,0.555456600000
A0AAD2UW21,320,271,0.555405600000
A0A9P1PUV5,193,272,0.555296400000
A0ABM9XX67,655,273,0.555154800000
F4N727,315,274,0.555060600000
A0A857F0P1,314,275,0.555038400000
A0A0T9UVW1,652,276,0.554929800000
A0ABM9S2F3,238,277,0.554850600000
A0A0H5LRI4,731,278,0.554716800000
A0AAD2UYA7,5,279,0.554676000000
A0A1V0DXD5,71,280,0.554325600000
A0A0H5H5L7,289,281,0.553995000000
A0A2C9CYV8,197,282,0.553846200000
A0A2C9CZQ3,156,283,0.553846200000
A0ABX6FAJ5,799,284,0.553846200000
A0A2G4U293,439,285,0.553846200000
A0A1V0DXW6,145,286,0.553693800000
I7KR83,59,287,0.553645800000
I7K3G3,29,288,0.553587600000
A0AA91BG92,628,289,0.553570800000
A0ABM6UUX5,346,290,0.553570800000
A0A7U0AT10,293,291,0.553553400000
A0A0H3AYM7,513,292,0.553553400000
A0ABP1YU38,726,293,0.553521000000
S5M7K0,190,294,0.553471800000
A0A6M3G8B9,141,295,0.553471800000
A0ABP1ZYM0,679,296,0.553361400000
A0A0T9RK55,543,297,0.553361400000
A0ABX5QZN1,694,298,0.553125000000
A0A0U1HXL6,735,299,0.552778200000
A0A9P1UYK8,218,300,0.552717000000
A0A9P1V3L8,300,301,0.552709200000
A0A380Q3T2,574,302,0.552655800000
A0A0H2YKF3,454,303,0.552510000000
A0A0H2W1J5,446,304,0.552510000000
A0A0U1QVC6,393,305,0.552510000000
A0A0H2Y6N9,516,306,0.552510000000
A0ABM5Q1D7,639,307,0.552510000000
A0AB72ZN12,705,308,0.552510000000
A0AAV3BFT4,632,309,0.552510000000
A0AAX2I0L3,405,310,0.552510000000
A0A0T9KLZ3,697,311,0.552381000000
A0AB73PBS8,638,312,0.552381000000
A0A7D3V4S6,222,313,0.552370200000
A0AAE7V5W0,192,314,0.552370200000
A0AAE6YPH1,122,315,0.552370200000
A0A0T9LR98,531,316,0.552343800000
A0A7U4GE85,221,317,0.552243600000
A0ABM9TCS0,368,318,0.552243600000
A0ABM6UW81,408,319,0.552243600000
A0AAE9JYJ2,57,320,0.552202200000
A0AA36LLT8,335,321,0.552062400000
A0ABM6BR49,756,322,0.551785800000
A0A380Q9X7,490,323,0.551315400000
A0ABP1YG46,231,324,0.551260200000
A0AA90XZS1,394,325,0.551162400000
A0A0B5A4J3,88,326,0.551041800000
A0ABX5R0U9,512,327,0.551028000000
A0AA36PPQ7,794,328,0.550862400000
A0AA36LSX5,570,329,0.550862400000
A0ABP1ZGZ5,453,330,0.550862400000
A0A0G2PMU8,56,331,0.550862400000
A0A0T9KKF4,595,332,0.550545600000
A0ABM9XUV6,389,333,0.550531800000
A0A0T9UVJ2,723,334,0.550306800000
A0AA44CKU8,776,335,0.550306800000
A0A0T9QY81,547,336,0.550240200000
A0AB73Q1P8,507,337,0.550000200000
A0AAW7JSQ1,449,338,0.550000200000
A0ABM9TGV0,430,339,0.549999600000
A0A7U4JZS3,25,340,0.549999600000
A0A449C597,184,341,0.549670800000
A0A449C473,220,342,0.549670800000
A0A449C5Z9,153,343,0.549670800000
A0A6M3G872,240,344,0.549670800000
A0ABM9TDA6,367,345,0.549614400000
A0A9P1PT53,228,346,0.549549000000
I7KRT2,162,347,0.549051600000
S5M3B5,15,348,0.549051600000
A0A0T9Q3J3,322,349,0.549038400000
A0AB72ZKZ2,342,350,0.549038400000
A0A0E1NTH1,340,351,0.549038400000
A0ABN5RBQ6,700,352,0.549038400000
A0A2U2GXH7,380,353,0.549038400000
A0ABM6UTV9,537,354,0.549038400000
A0AAV3BI89,331,355,0.549038400000
A0AA44I1R7,423,356,0.549038400000
A0A380QV68,680,357,0.549038400000
A0AAX2I0V1,650,358,0.549038400000
A0ABM9SWE1,688,359,0.548936400000
A0A7D3QQ81,106,360,0.548815200000
A0A0T9LN06,493,361,0.548809200000
A0A0T9QCI9,326,362,0.548641200000
A0ABM9TGR4,451,363,0.548540400000
A0ABM5UH14,467,364,0.548491800000
A1JK75,275,365,0.548346600000
Q66BN2,564,366,0.548196000000
A0A0H3NZ47,27,367,0.548196000000
A0ABM9Y807,330,368,0.548196000000
A0A0T9TRC6,362,369,0.548196000000
A0ABM6BHL4,572,370,0.548174400000
A0AA90Y526,377,371,0.548174400000
A0A085U5Z0,370,372,0.548174400000
A0A7T9XU34,273,373,0.547674600000
A0A0H3NZ57,48,374,0.547674600000
A0A0T9UHA7,385,375,0.547436400000
A0A0H3B592,623,376,0.547436400000
A0A0U1QX07,497,377,0.547436400000
A0A0T9PX62,323,378,0.547435800000
A0AA90XTP7,480,379,0.547435800000
A0ABX5QXK4,327,380,0.547308600000
A0A0T9QZG9,780,381,0.547308600000
A0A0H5HA66,309,382,0.547286400000
A0AAE9FSZ1,17,383,0.547286400000
A0A0H3NKM1,13,384,0.547286400000
A0ABM5U8P4,485,385,0.547275000000
Q66CW3,668,386,0.547059000000
A0A0H3B6E0,462,387,0.547059000000
A0ABM5Q0I6,600,388,0.546825600000
A0AAX4Q199,53,389,0.546786600000
A0AAX4M766,203,390,0.546786600000
F2Q846,267,391,0.546710400000
A0A0T9UM98,514,392,0.546597000000
A0A0H3NQF5,242,393,0.546552000000
F4N725,259,394,0.546552000000
A0A085U7Z9,428,395,0.546527400000
A0A857EWU7,475,396,0.545833200000
Q66CW9,510,397,0.545833200000
A0A380Q7B5,498,398,0.545833200000
A0A0T9PN75,660,399,0.545689800000
A0ABM9Y805,338,400,0.545515800000
A0ABM6BKQ9,665,401,0.545348400000
A0A0T9QDA1,502,402,0.545320200000
A0ABM9XWU7,612,403,0.545184000000
A0A0T9N293,613,404,0.544911000000
A0A0E1NNL7,434,405,0.544841400000
A0A5P8YE56,544,406,0.544841400000
A0AAX2HZP5,594,407,0.544841400000
A0AAV3BFB4,505,408,0.544841400000
A0A0T9UMM8,476,409,0.544660200000
A0A0B5A2L0,246,410,0.544531200000
Q66BF1,520,411,0.544480200000
A0AA86IWK5,86,412,0.544419600000
A0A380QDK2,641,413,0.544396200000
A0A0T9RG16,784,414,0.544396200000
A0A0U1QWC7,435,415,0.544266600000
A0AAW7JU40,484,416,0.544132800000
A0A0T9JTR0,775,417,0.544067400000
A0A0T9RLS7,725,418,0.544067400000
A0A0H3B6N5,334,419,0.543961200000
A0ABP1YU19,743,420,0.543939600000
A0AA36LQN9,487,421,0.543898800000
A0A7U0AWS6,298,422,0.543455400000
A0A2G4U6D9,576,423,0.543410400000
A1JND9,296,424,0.543382800000
A0AA36PIC1,406,425,0.543292800000
A0ABM6BJA0,622,426,0.543292800000
A0ABX6FD19,524,427,0.543059400000
A0ABX5QX18,718,428,0.543055200000
A0AAD2V1D7,263,429,0.543034800000
A0A0T9QE48,509,430,0.542958000000
A0A0T9QV26,388,431,0.542938200000
A0A0T9KKA0,468,432,0.542875800000
A0AB73NNK1,614,433,0.542875200000
A0ABW9EXU6,518,434,0.542857200000
A0A0T9PR46,310,435,0.542857200000
A0ABR4W9H6,381,436,0.542506200000
A0A380PNE2,366,437,0.542506200000
A0A7D3QKX7,96,438,0.542248200000
A0ABP1Y442,282,439,0.541821000000
A0ABP1YEP8,199,440,0.541741200000
A0ABM5Q137,589,441,0.541592400000
A0ABM9SIJ1,292,442,0.541525800000
A0A0H3NP24,113,443,0.541525800000
A0A209AAW7,627,444,0.541303800000
A0ABN4PNK0,736,445,0.541200000000
A0ABP1YW71,604,446,0.541104000000
A0ABM9TKC9,717,447,0.541026000000
A0A0T9PT88,541,448,0.540977400000
A0A0U1QXU2,637,449,0.540977400000
A0A7U4GDF4,260,450,0.540934800000
A0A0U1QUW3,557,451,0.540873000000
A0ABM7ANU6,504,452,0.540873000000
Q66CW5,469,453,0.540873000000
A0ABM6UUY9,673,454,0.540873000000
A0A0T9RK20,618,455,0.540873000000
A0ABM9TCW2,580,456,0.540873000000
A0A0T9KZA2,704,457,0.540873000000
A0AA36LNC6,361,458,0.540873000000
A0A0T9RMJ4,724,459,0.540756600000
A0A7U4K0Q6,288,460,0.540756000000
A0ABP1Y4A2,682,461,0.540718200000
A0ABM9STX9,436,462,0.540624600000
I7J3Y3,161,463,0.540624600000
A0A1V0DXR4,176,464,0.540624600000
A0ABM6BL24,753,465,0.540306600000
A0ABM5U8M7,418,466,0.539901000000
A0ABM5SKZ0,590,467,0.539868000000
A0AB73Q656,396,468,0.539847600000
S5ML14,37,469,0.539772600000
A0A0T9UMT9,727,470,0.539706000000
A0AAE9FQ04,125,471,0.539437200000
A0ABM9SSL7,332,472,0.539240400000
A0A380QTF7,378,473,0.539189400000
A0A449C3Z7,28,474,0.539082600000
A0AB73Q5E6,636,475,0.539062800000
A0AA36LMJ6,693,476,0.538889400000
A0A380PRL5,708,477,0.538889400000
A0ABP1Y7A6,276,478,0.538889400000
A0A0H3AWU3,479,479,0.538810200000
A0ABM6UY29,747,480,0.538636200000
A0A085U317,379,481,0.538383000000
Q858U5,24,482,0.538372200000
A0A7D3UKK9,32,483,0.538372200000
A0A7D3UH03,66,484,0.538372200000
A0AAE7PH03,173,485,0.538281600000
A0A1V0DXS1,115,486,0.538020600000
A0A0B5A4M1,185,487,0.537931200000
A0A449C531,21,488,0.537500400000
A0A0T9RLX7,634,489,0.537168000000
A0A0H3NQY6,166,490,0.537096600000
A0A0T9RKA1,461,491,0.536904600000
A0ABM6UUN8,438,492,0.536904600000
A0ABP1YGH5,306,493,0.536904600000
A0ABM9TBF6,671,494,0.536686200000
A0A9P1PUD9,287,495,0.536479800000
A0AAE6YNV4,174,496,0.536434200000
A0AAE7V5N4,10,497,0.536434200000
A0A6M3GA49,70,498,0.536364000000
A0ABM7AH44,357,499,0.536110800000
A0A0T9QYU5,732,500,0.536110800000
A0A0H3AZK0,763,501,0.536110800000
A0ABP1Z8F7,411,502,0.536110800000
A0AB73NQS2,533,503,0.535941600000
A0AA90XTS9,560,504,0.535915800000
A0A0T9QVI5,783,505,0.535714200000
A0A209A9L1,397,506,0.535653000000
A0ABW9EWX0,464,507,0.535534200000
A0A380PP26,601,508,0.535443000000
A0A2G4U2G2,354,509,0.534921000000
A0ABP2DXX8,566,510,0.534921000000
A0ABP1Z7N4,577,511,0.534889800000
A0ABM9S4S5,277,512,0.534868200000
A0ABP1Y756,648,513,0.534783000000
A1JK73,207,514,0.534517800000
A0A9P1V089,284,515,0.534517800000
A0AAE7PDX0,64,516,0.534375000000
A0ABP1XZ23,216,517,0.534146400000
A0A2A7VG50,599,518,0.534115800000
I7LH90,133,519,0.533620800000
A0A0T9MSU1,410,520,0.533571000000
A0AA36LPU1,349,521,0.533501400000
A0A0H5EYN4,285,522,0.532894800000
A0A0H3NSE3,119,523,0.532894800000
A0A7T9XT11,224,524,0.532894800000
A0A6M3G8D1,121,525,0.532852200000
A0A0H3B3D7,363,526,0.532829400000
A0A0H3B5G2,588,527,0.532758600000
A0AA44CMJ2,737,528,0.532575600000
A0A857F0P9,696,529,0.532395000000
A0ABM6UP56,501,530,0.532394400000
A0AB73P877,610,531,0.532353000000
A0A0H3B1B9,395,532,0.532003200000
A0A2C9CYF4,158,533,0.531958200000
A0A2C9CXH4,65,534,0.531958200000
A0ABP1YH51,235,535,0.531646200000
A0AB72ZFA0,765,536,0.531481800000
A0AAE7S224,194,537,0.531428400000
A0ABM6BHF9,626,538,0.530952600000
A0AB73NKW1,413,539,0.530920800000
A0A449C5Q6,30,540,0.530769000000
A0A9P1PT68,312,541,0.530514600000
A0A0T9KKM2,656,542,0.530469000000
A0A2G4U3T2,734,543,0.530434800000
A0A0H3B283,773,544,0.530281200000
A0ABN4PWA2,466,545,0.530160600000
A0A0K1H0L3,686,546,0.529999800000
A0AAE9JVZ5,75,547,0.529338600000
A0A0H3NU55,232,548,0.529310400000
A0AA44CPT5,431,549,0.528968400000
A0ABP2EGX4,658,550,0.528968400000
A0AAD2Z484,254,551,0.528968400000
A0AA36PLD9,550,552,0.528873600000
A0A2G4U6E8,554,553,0.528873600000
A0A0H5H5S7,321,554,0.528873000000
A0A0H5HAG0,266,555,0.528873000000
A0A0T9KME1,653,556,0.528814200000
A0A0T9RLI7,664,557,0.528708600000
A0A0U1R2N4,386,558,0.528708600000
A0ABM7ALJ4,474,559,0.528708600000
A0AB73NFU9,646,560,0.528426600000
A0ABR4VY47,445,561,0.528261000000
A0A380PNK7,689,562,0.528261000000
A0AA44CQ33,615,563,0.528048600000
A0ABP1YSK3,448,564,0.527820000000
A0A208ZSG0,376,565,0.527819400000
A0AB73P4D7,489,566,0.527819400000
A0AB73NNI1,669,567,0.527483400000
A0A449C532,167,568,0.527272200000
A0AAE7CTI2,46,569,0.527143200000
A0A7U4GEA5,279,570,0.526984200000
A0A0T9RET2,328,571,0.526479600000
A0ABX5QZM3,644,572,0.525939600000
A0A7U4GG50,160,573,0.525939600000
A0A449C4D0,97,574,0.525868200000
A0ABM5U8N2,463,575,0.525379200000
A0AA44CIR8,647,576,0.525352200000
A0AAE9FRR2,123,577,0.525352200000
A0AA36LUV4,741,578,0.525352200000
A0A380QEC0,749,579,0.525000600000
A0AA36LJU6,804,580,0.525000600000
A0ABN4PP01,728,581,0.525000000000
A1JMQ3,281,582,0.525000000000
A0ABN4PV81,473,583,0.525000000000
A0ABR4W6F7,515,584,0.525000000000
A0A0T9KM71,542,585,0.525000000000
A0A0H3B678,392,586,0.525000000000
A0ABM9SZ17,786,587,0.525000000000
A0AAD2Z5G5,268,588,0.525000000000
A0A380PP39,460,589,0.525000000000
A0A0T9QH70,772,590,0.525000000000
I7LH81,77,591,0.524551200000
A0A0B5A2T1,186,592,0.524551200000
Q666T9,441,593,0.524293800000
A0ABW9ETP4,433,594,0.524060400000
A0A0T9KLV1,432,595,0.523096800000
A0AA44CKU4,517,596,0.523077000000
A0A0T9LS41,350,597,0.522527400000
A0A0T9UVK2,807,598,0.522457800000
S5MRA5,49,599,0.522306000000
A0A0T9KM28,666,600,0.522147000000
A0AAE9JW72,227,601,0.521831400000
A0A449C610,234,602,0.521591400000
S5M3D7,148,603,0.521591400000
A0A449C3X5,178,604,0.521591400000
A0ABN4PWW7,586,605,0.521311800000
A0A3G8F0J9,261,606,0.520800000000
A0A3B8DYI1,142,607,0.520755000000
A0A208ZSS5,568,608,0.519696600000
A0A0A8VIE2,477,609,0.519642600000
A0A1V0DXV4,164,610,0.519565200000
A0AA36LLP1,714,611,0.519340200000
A0A0T9QHF4,596,612,0.519289800000
S5MLA1,6,613,0.519100800000
A0ABY5UJG2,359,614,0.518421600000
A0A0H3B5E1,325,615,0.518406600000
A0ABM5ST74,631,616,0.518071200000
A0A449C5C7,76,617,0.517815000000
A0A9P1UYL2,307,618,0.517616400000
A0AB73QFS4,426,619,0.517347000000
A0ABP2E2L7,606,620,0.517021200000
I7K349,146,621,0.515942400000
A0A6M3G945,211,622,0.515908800000
A0A3B8DL36,171,623,0.515908800000
I7K3U3,143,624,0.515908800000
I7K324,42,625,0.515872200000
A0A0B4ZXE3,47,626,0.515872200000
A0A0H5GK99,241,627,0.515545800000
A0ABX6F9M0,558,628,0.515277600000
A0ABM9Y7W9,607,629,0.515131200000
A0ABR4W6J9,722,630,0.514843800000
A0A380PNY7,364,631,0.514843800000
A0A7T9XU28,278,632,0.514789200000
A0ABN4PY35,707,633,0.514789200000
A0ABX5QZY2,703,634,0.514789200000
A0AAW7K6S3,491,635,0.514285800000
A0AA44CIT3,687,636,0.513520800000
A0A1V0DXT2,41,637,0.513461400000
A0A449C3U4,52,638,0.513324000000
A0AB73QHN9,412,639,0.512582400000
A0A0T9KM84,782,640,0.512359800000
A0ABM5U8N9,549,641,0.512195400000
A0AAE9FV72,213,642,0.512069400000
A0A208ZSG3,429,643,0.511539000000
A0ABM6UX29,522,644,0.511539000000
A0A0T9RLV1,738,645,0.510784200000
A0ABN4FAB0,528,646,0.510099600000
A0A208ZVY5,810,647,0.510000000000
A0A7D3QKS7,163,648,0.510000000000
A0A0T9UVB9,685,649,0.509016000000
A0ABX6F3U1,551,650,0.509004600000
A0AAE9JXJ1,179,651,0.508928400000
A0AAE9FQP6,200,652,0.508928400000
A0ABN4CNM4,419,653,0.507465600000
A0A857EWT6,525,654,0.507143400000
F4N708,177,655,0.507143400000
A0ABM9SYN9,667,656,0.506967000000
A0A0H3AZJ6,818,657,0.506896800000
A0AAX4M771,204,658,0.506796000000
A0AAX4Q2U9,102,659,0.506796000000
F4N728,74,660,0.506250000000
A0ABP1YED8,299,661,0.505999800000
Q858V3,230,662,0.505714200000
A0ABM5Q170,755,663,0.505519200000
